,age,occupation,marital,education,housing_loan,personal_loan,contact,month,day,duration,contact_freq,days_passed,contact_bef,prev_outcome,emp_var_rate,cpi_index,cci_index,e3m,employees,subscription,prev_part
33318,37,admin.,divorced,university.degree,yes,no,cellular,may,tue,918.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33319,41,blue-collar,married,basic.9y,yes,yes,cellular,may,tue,225.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33320,33,blue-collar,married,high.school,yes,no,cellular,may,tue,787.0,10,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33321,39,technician,single,professional.course,no,no,telephone,may,tue,15.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33322,43,blue-collar,married,basic.4y,yes,yes,cellular,may,tue,279.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33323,27,services,married,high.school,no,yes,cellular,may,tue,416.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33324,39,technician,single,professional.course,yes,no,cellular,may,tue,83.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33325,39,technician,single,professional.course,yes,no,telephone,may,tue,25.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33326,32,technician,single,university.degree,no,yes,cellular,may,tue,542.0,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33327,39,technician,single,professional.course,yes,no,cellular,may,tue,256.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33328,39,technician,single,professional.course,no,no,cellular,may,tue,189.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33329,39,technician,single,professional.course,no,no,cellular,may,tue,251.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33331,43,technician,single,university.degree,no,yes,telephone,may,tue,1100.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33332,39,technician,married,high.school,yes,no,cellular,may,tue,451.0,4,3,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,1
33333,33,blue-collar,single,basic.4y,yes,no,cellular,may,tue,184.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33334,29,admin.,married,university.degree,no,yes,telephone,may,tue,232.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33335,33,blue-collar,single,basic.4y,no,no,cellular,may,tue,209.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33336,30,admin.,married,high.school,yes,no,cellular,may,tue,16.0,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33337,32,blue-collar,single,basic.9y,yes,no,cellular,may,tue,340.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33338,33,blue-collar,single,basic.4y,no,no,cellular,may,tue,313.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33340,37,admin.,married,high.school,yes,no,cellular,may,tue,7.0,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33341,32,technician,divorced,professional.course,yes,no,cellular,may,tue,493.0,10,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33342,43,blue-collar,married,basic.4y,yes,no,cellular,may,tue,1182.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33344,47,entrepreneur,divorced,basic.9y,no,no,cellular,may,tue,184.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33347,38,blue-collar,married,basic.9y,yes,no,cellular,may,tue,161.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33349,33,housemaid,married,basic.9y,yes,no,cellular,may,tue,61.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33350,27,technician,single,professional.course,no,no,cellular,may,tue,267.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33354,48,management,married,basic.9y,yes,no,cellular,may,tue,393.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33355,32,blue-collar,single,basic.9y,yes,no,cellular,may,tue,286.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33356,36,blue-collar,married,high.school,no,no,cellular,may,tue,87.0,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33357,33,services,married,basic.9y,no,yes,cellular,may,tue,277.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33358,35,technician,single,university.degree,yes,no,cellular,may,tue,200.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33359,48,management,married,basic.9y,yes,no,cellular,may,tue,725.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33360,33,technician,divorced,high.school,no,no,cellular,may,tue,204.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33361,33,technician,divorced,high.school,yes,no,cellular,may,tue,175.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33362,33,technician,divorced,high.school,yes,no,cellular,may,tue,247.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33364,40,blue-collar,single,basic.4y,no,no,cellular,may,tue,218.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33366,32,services,married,professional.course,yes,no,cellular,may,tue,146.0,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33367,45,blue-collar,married,basic.4y,no,no,cellular,may,tue,77.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33368,28,management,single,university.degree,yes,no,cellular,may,tue,245.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33369,42,blue-collar,single,basic.6y,no,no,cellular,may,tue,482.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33370,42,blue-collar,married,basic.4y,no,no,cellular,may,tue,56.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33372,29,blue-collar,single,basic.9y,yes,no,cellular,may,tue,396.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33373,32,admin.,married,university.degree,yes,no,cellular,may,tue,136.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33374,50,entrepreneur,married,university.degree,no,no,cellular,may,tue,549.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33375,30,admin.,single,basic.9y,no,no,cellular,may,tue,17.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33376,42,blue-collar,married,basic.4y,yes,no,cellular,may,tue,439.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33380,28,services,single,high.school,no,no,cellular,may,tue,561.0,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33381,28,admin.,single,basic.9y,no,yes,cellular,may,tue,175.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33382,48,blue-collar,married,basic.9y,no,no,cellular,may,tue,309.0,1,10,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,1
33383,54,retired,divorced,professional.course,yes,no,telephone,may,tue,139.0,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33386,28,admin.,single,basic.9y,no,yes,cellular,may,tue,549.0,1,10,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,1
33387,36,blue-collar,married,basic.9y,no,no,cellular,may,tue,395.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33388,29,blue-collar,married,high.school,yes,yes,cellular,may,tue,145.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33389,23,blue-collar,single,basic.9y,yes,no,cellular,may,tue,119.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33390,26,blue-collar,married,basic.4y,yes,no,cellular,may,tue,88.0,2,6,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,1
33393,29,admin.,married,high.school,yes,no,cellular,may,tue,57.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33394,39,blue-collar,married,basic.4y,no,yes,cellular,may,tue,300.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33396,31,technician,single,professional.course,no,no,cellular,may,tue,200.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33398,39,technician,single,professional.course,no,no,cellular,may,tue,844.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33399,32,blue-collar,married,basic.9y,yes,no,cellular,may,tue,293.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33400,33,services,divorced,high.school,no,no,cellular,may,tue,262.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33401,36,admin.,married,high.school,yes,no,cellular,may,tue,137.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33404,32,technician,single,university.degree,yes,no,cellular,may,tue,211.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33405,37,technician,single,university.degree,no,yes,cellular,may,tue,246.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33406,39,blue-collar,single,basic.6y,yes,no,cellular,may,tue,357.0,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33407,37,technician,single,university.degree,yes,no,cellular,may,tue,322.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33408,33,services,married,basic.9y,no,no,cellular,may,tue,584.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33409,27,self-employed,married,university.degree,yes,no,cellular,may,tue,240.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33410,31,admin.,single,university.degree,yes,no,cellular,may,tue,374.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33411,44,unemployed,married,high.school,yes,no,cellular,may,tue,215.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33412,31,blue-collar,single,basic.9y,yes,no,cellular,may,tue,22.0,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33413,41,blue-collar,married,basic.6y,yes,yes,telephone,may,tue,207.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33414,35,technician,single,university.degree,no,no,cellular,may,tue,183.0,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33415,35,blue-collar,married,basic.9y,yes,yes,cellular,may,tue,100.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33416,48,management,married,basic.9y,yes,yes,cellular,may,tue,955.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33417,34,admin.,single,university.degree,no,no,cellular,may,tue,146.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33418,33,blue-collar,married,basic.9y,yes,yes,cellular,may,tue,31.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33419,35,blue-collar,married,basic.9y,no,no,cellular,may,tue,334.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33420,34,admin.,single,university.degree,no,no,cellular,may,tue,271.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33421,41,housemaid,married,basic.6y,yes,no,cellular,may,tue,223.0,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33422,33,services,married,basic.6y,yes,yes,cellular,may,tue,95.0,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33423,28,admin.,single,high.school,yes,no,cellular,may,tue,106.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33424,48,blue-collar,single,basic.4y,yes,no,cellular,may,tue,36.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33425,36,admin.,single,basic.9y,yes,no,cellular,may,tue,458.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33426,29,admin.,single,high.school,yes,yes,cellular,may,tue,53.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33429,28,technician,single,basic.9y,no,no,cellular,may,tue,223.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33431,25,technician,married,university.degree,yes,no,cellular,may,tue,127.0,1,12,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,1
33432,25,technician,married,university.degree,no,no,cellular,may,tue,158.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33433,28,technician,single,basic.9y,yes,no,cellular,may,tue,409.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33434,33,technician,single,university.degree,yes,no,cellular,may,tue,165.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33436,35,admin.,single,university.degree,yes,no,cellular,may,tue,536.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33437,29,services,married,high.school,yes,yes,cellular,may,tue,380.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33438,32,technician,single,high.school,yes,no,cellular,may,tue,1531.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33439,35,admin.,single,high.school,no,no,cellular,may,tue,107.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33441,28,technician,divorced,professional.course,yes,no,cellular,may,tue,406.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33442,28,technician,divorced,professional.course,no,no,cellular,may,tue,240.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33443,32,admin.,single,high.school,no,no,cellular,may,tue,278.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33445,32,admin.,single,university.degree,yes,no,cellular,may,tue,706.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33447,31,blue-collar,married,basic.9y,yes,no,cellular,may,tue,161.0,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33448,51,blue-collar,married,basic.6y,yes,no,telephone,may,tue,370.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33449,25,technician,single,professional.course,yes,no,cellular,may,tue,157.0,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33450,27,technician,single,professional.course,no,no,cellular,may,tue,209.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33452,56,admin.,married,university.degree,yes,no,cellular,may,tue,1925.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33454,28,management,married,basic.9y,yes,no,cellular,may,tue,328.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33457,49,entrepreneur,married,university.degree,no,no,cellular,may,tue,242.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33458,31,services,single,high.school,no,yes,cellular,may,tue,450.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33459,29,technician,single,university.degree,yes,yes,cellular,may,tue,485.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33460,28,technician,single,basic.9y,yes,no,cellular,may,tue,76.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33462,37,technician,single,university.degree,no,no,cellular,may,tue,289.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33463,31,technician,single,professional.course,no,no,cellular,may,tue,163.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33464,47,blue-collar,married,basic.9y,no,no,cellular,may,tue,118.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33465,48,admin.,divorced,university.degree,no,no,cellular,may,tue,53.0,9,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33467,38,admin.,single,high.school,yes,no,cellular,may,tue,324.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33468,28,blue-collar,single,basic.9y,yes,yes,cellular,may,tue,637.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33469,35,admin.,single,basic.9y,yes,no,cellular,may,tue,301.0,3,9,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,1
33470,43,admin.,single,university.degree,no,no,cellular,may,tue,139.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33472,31,unemployed,married,professional.course,yes,no,cellular,may,tue,32.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33473,29,admin.,married,high.school,no,no,cellular,may,tue,278.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33474,27,student,single,high.school,no,no,cellular,may,tue,112.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33475,30,technician,single,professional.course,no,no,telephone,may,tue,34.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33476,31,technician,married,professional.course,yes,no,cellular,may,tue,80.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33477,43,blue-collar,married,basic.4y,no,no,cellular,may,tue,609.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33478,48,blue-collar,married,basic.9y,no,yes,cellular,may,tue,276.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33480,45,blue-collar,married,basic.6y,yes,no,telephone,may,tue,291.0,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33481,32,management,single,university.degree,yes,no,cellular,may,tue,1710.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33482,27,blue-collar,single,basic.9y,yes,no,telephone,may,tue,217.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33483,34,blue-collar,married,basic.9y,no,no,cellular,may,tue,192.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33484,40,services,single,high.school,yes,no,cellular,may,tue,208.0,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33485,27,technician,single,professional.course,no,no,cellular,may,tue,415.0,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33486,34,technician,married,professional.course,no,no,cellular,may,tue,278.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33488,44,admin.,divorced,high.school,yes,no,cellular,may,tue,173.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33490,53,technician,married,professional.course,no,no,cellular,may,tue,350.0,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33491,39,admin.,married,university.degree,no,no,cellular,may,tue,614.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33492,45,blue-collar,married,basic.4y,yes,no,cellular,may,tue,224.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33493,33,technician,divorced,professional.course,yes,yes,cellular,may,tue,668.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33495,42,services,married,basic.6y,no,no,cellular,may,tue,474.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33496,40,services,single,high.school,yes,no,cellular,may,tue,143.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33498,43,blue-collar,married,basic.4y,yes,yes,cellular,may,tue,317.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33499,34,admin.,married,high.school,yes,no,cellular,may,tue,106.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33500,27,technician,married,professional.course,no,no,cellular,may,tue,234.0,6,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33501,27,blue-collar,married,basic.4y,no,no,cellular,may,tue,314.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33502,41,blue-collar,married,basic.6y,no,no,cellular,may,tue,897.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33503,31,services,married,high.school,yes,no,cellular,may,tue,398.0,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33504,33,technician,single,professional.course,yes,no,telephone,may,tue,422.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33505,49,technician,divorced,professional.course,yes,no,cellular,may,tue,130.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33506,34,technician,single,university.degree,no,no,cellular,may,tue,61.0,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33507,32,services,married,high.school,no,no,cellular,may,tue,863.0,4,1,2,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,1
33508,35,admin.,single,university.degree,yes,no,cellular,may,tue,255.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33509,35,blue-collar,single,high.school,yes,yes,cellular,may,tue,259.0,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33510,29,blue-collar,married,basic.9y,yes,no,telephone,may,tue,29.0,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
33511,31,services,single,high.school,yes,no,cellular,may,tue,750.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,0
33512,38,blue-collar,married,basic.6y,no,yes,cellular,may,tue,306.0,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,0
